Case_Study_ID,Question_ID,Scenario_Text,Question_Text,Option_A,Option_B,Option_C,Option_D,Correct_Option,Reasoning
54,185,NOT APPLICABLE,185. Which of the following is false regarding the Rewards used in the Building Block model?,"Reward schemes should be linked to performance, achievement of standards",Employees should have clarity of the targets to achieve and corresponding reward system,"Employees should be made responsible for all the outcomes of revenue and cost, whether controllable or not",Covers a range of financial and non-financial rewards and benefits,c,"should be made responsible for all the outcomes of revenue and cost, whether controllable or not Reason: The correct answer is (c) it is false that employees should be made responsible for all the outcomes of revenue and cost, whether controllable or not. Evaluating of performance should be based only those aspects that are within the control of the employee."
54,186,NOT APPLICABLE,186. Which of the following is not a measure of Competitiveness?,Promptness in responding to customer requests,Growth in sales,Capturing market share,Customer retention rate,a,"Reason: The correct answer is (a) promptness in responding to customer requests, which is a measure of the Flexibility dimension. Flexibility is the responsiveness to the change in the factor influencing business performance. Competitiveness is part of the results metric which reflects how the company stands in comparison with its competitors. Growth in sales, market share and customer retention rate all reflect the companyâ€™s performance with respect to its competitors."
54,187,NOT APPLICABLE,"187. Match the three building blocks with their objectives in the model proposed by Fitzgerald and Moon â€“ Tool Objective i. Standards a. Goals of the business comprise of the Determinants (performance areas that influence results) and Results that reflect the success or failure of the determinants ii. Dimensions b. Define the characteristics of the performance measures used (KPIs) in terms of being equally challenging to everyone, acceptable to everyone and should be an achievable target iii. Rewards c. Schemes that should motivate employees to achieve the standards","i- (a), ii-(b), and iii-(c)","i- (c), ii-(a), and iii-(b)","i- (b), ii-(a), and iii-(c)","i- (b), ii-(c), and iii-(a)",c,"(c) i- (b), ii-(a), and iii-(c) Reason: Standards- Defines the characteristics of the performance measures, Dimensions- Goals of the business, Rewards- Schemes that should motivate employees to achieve the standards."
54,188,NOT APPLICABLE,188. How is Performance Pyramid superior to Balanced Scorecard?,Performance Pyramid combines financial and non-financial measures,Performance Pyramid considers internal as well as external issues,Performance Pyramid focuses on customers and shareholders only,Performance Pyramid due to its hierarchical approach forces senior managers to set objectives along with performance indicators for each level of the organization,d,Pyramid due to its hierarchical approach forces senior managers to set objectives along with performance indicators for each level of the organization Reason: Performance Pyramid is better than other tools because its hierarchical framework links operational aspects with strategy (corporate vision) and performance. The measures of performance integrate vertically and horizontally thereby linking performance to overall corporate vision. Balanced scorecard on the other hand only links the performance measures of the four perspectives with each other. Senior management misguidedly delegate the responsibility of scorecard implementation and execution to the lower levels of management. This is avoided in Performance Pyramid due to its hierarchical framework that fixes responsibility at all levels of management.
54,189,NOT APPLICABLE,"189. Which of the following statements are true about Performance Pyramid? i. Integrates the business strategic objective with operational performance objectives using a hierarchical approach ii. Focuses on objectives for internal efficiency with external effectiveness iii. Performance measures in relation to a wide range of stakeholder groups such as customers, employees and suppliers",i and iii,i and ii,ii and iii,"i, ii, and iii",b,Reason: Statement (iii) is incorrect because only 2 stakeholders shareholders and customers are focussed upon.
54,190,NOT APPLICABLE,190. ROI is ____________ measures and leads to ______________.,"relative, optimisation","relative, sub-optimisation","absolute, optimisation","absolute, sub-optimisation",b,"(b) relative, sub-optimisation Reason: ROI is a relative measure; it discourages investment because this can decrease ROI in the short term, hence leads to sub-optimisation."
54,191,NOT APPLICABLE,"191. RI is ____________ measures, hence best applicable to compare performance of division of _____size.","absolute, same","relative, different","relative, same","absolute, different",a,"(a) absolute, same Reason: RI is excess of operating income over the required income to meet cost of capital hence absolute measure, therefore comparison can be made between divisions of same size only."
54,192,NOT APPLICABLE,"192. The number of inpatient hospital deaths decreased 8%, from 776 in 2021 to 715 in 2022.",Economic (Profit),Environmental (Planet),Social (People),Need not to be reported,c,"(c) Social (People) Reason: Social bottom line, since hospital mortality rate measures the clinical quality."
54,193,NOT APPLICABLE,193. Key Performance Indicator is the _____________ of Critical Success Factor.,Target Measure,Extension,Source,Substitute,a,(a) Target Measure Reason: Key performance indicators (KPIs) are the way to measure whether the CSFs are working. Using CSFs and KPIs helps a business stay focused on the key actions that will keep it on track to achieving its goals.
54,194,NOT APPLICABLE,194. Critical Success Factors are true _______ of Competitive Advantage.,Target Measure,Extension,Source,Substitute,c,"(c) Source Reason: If any organisation is able to use its core competencies to exploit the CSFs, it will surely have an edge over rivals, which will position the organisation in a better strategic position; leads to competitive advantages. Hence Critical Success Factors are a true source of Competitive Advantage."
54,195,NOT APPLICABLE,195. A company wishes to collect 95% of its accounts receivables within 60 days of sale. This is an example of:,A Mission,A Critical Success Factor,A Key Performance Indicator,A Vision,c,(c) A Key Performance Indicator Reason: Collection of 95% of accounts receivable within 60 days of sale is a measurable target set by the organization. Hence it is a KPI. Other options would be more general in their definition rather than being a specific measurable target to achieve. A Mission seeks to explain why does the company exist. A Vision describes what the company would like to achieve and generally states an ambitious future. A Critical Success Factor would be those areas or processes that are vital for the attainment of strategic objective. Key Performance Indicators are measurable targets set within such areas critical to success and signals the performance of the company in such areas.
54,196,NOT APPLICABLE,"196. In a highly competitive airline industry, the top management of Gofly airline wants to get a comprehensive view of its business regularly. Hence, they have adopted the Balanced Scorecard in order to get access to information in a crisp and concise manner. Given the challenges of rising costs, decreased profit margins and other business uncertainties, the airline wishes to adopt â€œoperational efficiency and performanceâ€ as its strategic theme for the next coming years. The Balanced Scorecard has been prepared with this background. Match each objective to the appropriate perspective of the Balanced Scorecard â€“ Balanced Scorecard Perspective Objective i. Customer Perspective a. Investing in modern flight simulators to provide scenario driven model of training to pilots as part of their annual training program ii. Internal Business Process Perspective b. Maximize aircraft utilization by reorganizing routes to reduce vacant (unsold) seats in flights iii. Learning and Growth Perspective c. Ensure on-time arrival and on- time departure to within 15 minutes of scheduled time iv. Financial Perspective d. Fast aircraft turnaround time (time between aircraft landing and next take off)","i- c, ii- d, iii- a and iv- b","i- b, ii- d, iii- c and iv- a","i- d, ii- c, iii- a and iv- b","i- b, ii- c, iii- a and iv- d",a,"(a) i- c, ii- d, iii- a and iv- b Reason: Ensure on-time arrival and on-time departure to within 15 minutes of scheduled time will determine how the customer perceives Gofly airline. Punctuality in operations is important for operational efficiency. Fast aircraft turnaround time (time between aircraft landing and next take off) is a critical internal operation that will enable to help improve operational efficiency. Hence, this is an Internal Business Process Perspective that will help GoFly achieve its strategic objective and ensure customer satisfaction. Investing in modern flight simulators to provide scenario driven model of training to pilots as part of their annual training program will improve GoFlyâ€™s valued asset, the team of pilots who operate its fleet. Skilled and experienced pilots is a must for operational efficiency and performance. This pertains to Learning and Growth Perspective. Maximize aircraft utilization by reorganizing routes to reduce vacant (unsold) seats in flights is needed in order to earn maximum revenue from each flight. This is a Financial Perspective that the shareholders or owners of GoFly would be interested in."
54,197,NOT APPLICABLE,"197. Taxaid is tax planning and advisory company that helps clients with filing their tax returns. They also take care of any arbitration and litigation that would arise on account of these filings. When Taxaid receives a client request for filing tax returns, the request is allocated to tax return preparers. Once the tax return is prepared, the supervisor for the team vets the preparation process and the related tax calculations. Taxaid has multiple teams for different types and complexity of clients namely individuals, corporates, partnerships etc. In order to get complete information for filing the return, Taxaid has a questionnaire that is required to be filled out by the client at the beginning of the assignment. This document aims at capturing all relevant aspects relating to taxation, both financial and non-financial information required for disclosure purpose. Taxaid is developing a Balanced Scorecard to get an overview of their performance under various parameters. Identify which of the following would be classified as Internal Business Processes â€“ i. Average time spent by the supervisor correcting the errors in the tax return prepared by the tax return preparer. ii. Gaps and loopholes in the questionnaire given to the client that is needed to capture all relevant aspects relating to taxation, both financial and non-financial information required for disclosure purpose. iii. The average number of hours of training imparted to the employees during the year. iv. The average system downtime during which time, work needs to be suspended.",i and ii,ii and iv,"i, ii and iv","i, ii and iii",c,"(c) i, ii and iv Reason: Internal Business Processes Perspective stems from business processes that impact the satisfaction of shareholders and customers. The processes affect cycle time, quality, employee skill, productivity etc. which impact client satisfaction. They also have a financial implication that impacts shareholdersâ€™ perception. Statement 1 - Average time spent by the supervisor correcting the errors in the tax return prepared by the tax return preparer reflects employee skill (both of the tax preparer and supervisor) and productivity. Error correction is a non-value adding process and has to be minimized. Statement 2 - Gaps and loopholes in the questionnaire reflect the quality of information collected from clients. This impacts the quality (accuracy and correctness) of return filing. Statement 4 - The average system downtime during which time, work needs to be suspended impacts productivity. All of the above impact the cycle time and productivity of the tax filing process. Statement 3 - The average number of hours of training imparted to the employees during the year should be captured in the Learning and Growth Perspective."
54,198,NOT APPLICABLE,198. A law firm is looking to implement certain performance measurement metrics to evaluate the performance of its junior law partners. Match the qualitative aspect related to the employees to the measure (KPI) â€“ i. Skill a. Average time taken to handle a case from beginning to closure ii. Efficiency b. Client customer surveys after the service is provided iii. Morale c. Number of years of practice iv. Client satisfaction d. Employee attrition rate,"i- a, ii- b, iii- c, and iv- d","i- c, ii- a, iii- b, and iv- d","i- c, ii- a, iii- d, and iv- b","i- b, ii- d, iii- a, and iv- c",c,"(c) i- c, ii- a, iii- d, and iv- b Reason: Skill â€“ Number of years of practice. Efficiency - Average time taken to handle a case from beginning to closure. Morale - Employee attrition rate. Client satisfaction - Client customer surveys after the service is provided."
54,199,NOT APPLICABLE,"199. A company has ` 50,00,000 that it can invest either in Project A or Project B. Given below are details given regarding the projects: Division A Division B Available investment project 50,00,000 50,00,000 Controllable contribution 10,00,000 8,00,000 ROI on proposed project 20% 16% Present ROI of divisions 25% 15% Overall cost of capital 18% 18% Which of the following situations will not lead to goal congruence for the company? i. Manager of Division A rejects the project proposal because current divisional ROI of 25% is higher than the 20% ROI from the project. ii. Manager of Division A accepts the project proposal because the 20% ROI from the project is more than the overall cost of capital for the company. iii. Manager of Division B rejects the project proposal because current divisional ROI of 15% is lower than the overall cost of capital for the company. iv. Manager of Division B accepts the project proposal because the current divisional ROI of 15% is lower than the 16% ROI from the project.",i and iv,ii and iii,i and iii,ii and iv,a,"(a) i and iv Reason: The correct answer is (i) and (iv) will not lead to goal congruence for the company. A manager should accept the project proposal, in the interest of goal congruence only if it is higher than the overall cost of capital. The overall cost of capital is 18% while the ROI of the project for Division B is 16%. Acceptance of this project by Division B will impact the profitability of the company. Similarly, as long as the ROI from the project is higher than the overall cost of capital, the Division should accept the project. However, in (i) where Division A rejects the project just because the 20% ROI from the project is lower than the present divisional ROI of 25%, the profitability of the company is impacted. This is because even though the divisional ROI is higher, Division A should have accepted the project as it was higher than the overall cost of capital therefore accepting the project would have positively impacted the overall profit of the company."
54,200,NOT APPLICABLE,200. Which of the following statements is false?,Residual Income is subject to the scale of operations while Return on Investment is not subject to scale of operations,Decision based on Residual Income is taken by comparing contribution with cost while decisions based on Return on Investment is taken based upon a comparison between two rates (current rate and expected rate from the project),Residual Income is an absolute measure while Return on Investment is a relative measure,Residual Income is adjusted for price level changes while Return on Investment is measured at current price levels,d,"Return on Investment is measured at current price levels Reason: The correct answer is- the statement that Residual Income is adjusted for price level changes while Return on Investment is measured at current price levels is false. Both Residual Income and Return on Investment are calculated at current price levels and are not adjusted for inflation. Under both methods, this can cause principal distortions because returns are measured at current levels while investments are depreciation are at historical prices."
54,201,NOT APPLICABLE,201. Which of the following is a benefit of using Triple Bottom Line (TBL),Reporting can result in cost saving by identifying areas where wastage can be reduced,"Reporting is based on objective cash flows, rather than subjective accounting profits",Reporting aims at maximizing shareholder wealth,Identification and measurement of targets and actuals is well defined and easily tracked,a,"(a) Reporting can result in cost saving by identifying areas where wastage can be reduced Reason: The correct answer is triple bottom line reporting aims at encouraging staff to reduce wastage such that it has a positive impact on People, Planet and Profits."
54,202,NOT APPLICABLE,202. In which of the four perspectives of a balanced scorecard would ROI be likely to appear?,Financial,Customer,Internal processes,Learning and growth,a,(a) Financial Reason: ROI relates to Financial Perspective.
54,203,NOT APPLICABLE,203. In which of the four perspectives of a balanced scorecard is the objective 'reduce staff turnover' mostly likely to be?,Financial,Customer,Internal processes,Learning and growth,d,(d) Learning and growth Reason: Reduce staff turnover is likely to be most relevant to the Internal Processes perspective.
54,204,NOT APPLICABLE,204. Which of the following is NOT a key dimension of the balanced scorecard model?,Financial,Customer,Internal processes,Rewards,d,Reason:
54,205,NOT APPLICABLE,205. Which of the following is a key step in how you develop a balanced scorecard?,Identify industry growth,Establish the four categories of perspectives,Identify the strategic capabilities and resources,Link the vision and objectives to individual performance,d,(d) Link the vision and objectives to individual performance Reason: Link the vision and objectives to individual performance is a key step in developing a balanced scorecard.
54,206,NOT APPLICABLE,206. Which of the following measures has ABC Healthcare implemented to ensure â€˜economyâ€™?,Established a team of highly qualified medical professionals,Negotiated discounted rates with suppliers for medical equipment and supplies,Conducted community outreach programs,Implemented a code of conduct for employees,b,equipment and supplies Reason: Negotiated discounted rates with suppliers for medical equipment and supplies related to economy. Economy refers to obtaining the appropriate quantity and quality of resources at the lowest cost possible.
54,207,NOT APPLICABLE,207. Which of the following is not a characteristic of Not for Profit Organization?,"Their principal operation is for charitable, welfare, social, environmental and mutual co-operation",Sources of funds are from contributions from members or external contributions,Wealth creation for shareholders is not the objective of the Not for Profit Organization,Surplus do not form part of corpus,d,"(d) Surplus do not form part of corpus Reason: Not for profit organizations do not operate for profit i.e., wealth creation is not their moto. They are not expected or allowed to distribute surplus to stakeholders. Surplus if any becomes part of corpus."
54,208,NOT APPLICABLE,"208. Not for Profit organizations do not operate for profit, their principal operation is for charitable, welfare, social, environmental and mutual co- operation. What about the performance measurement of these organization","Performance measures are need to monitor to provide reasonable assurance to the contributor that the funds have been used for the purpose for which it was given. Hence, these organizations have a fiduciary responsibility towards the contributor of funds",Performance measures can be both financial and non-financial in nature,It is easy to measure the cost and benefit of activities of not for profit organizations,At times external factors beyond the control of the organization can affect its performance,c,"not for profit organizations Reason: It is false that the cost and benefit of activities of not for profit organizations are easy to measure. For example, the benefit of planting trees to reduce pollution takes years to be realized and it may not be easily quantifiable. Hence, the benefit generated of an NGO involved in tree plantation cannot be derived easily. Similarly, some of the costs will not be monetary in nature or directly linked to the activities of the organization. It might involve clearance of land to set up a museum or school, for which certain activities like construction of building, laying roads can cause pollution, which cannot be quantified."
54,209,NOT APPLICABLE,209. Match the following â€“,"i- b, ii- a, iii- c","i- c, ii- b, iii- a","i- a, ii- b, iii- c","i- a, ii- c, iii- b",b,"(b) i- c, ii- b, iii- a Reason: Effectiveness - An output approach, the goal approach; Efficiency - Link between input and output, the process approach; Economy - An input measure, the resource approach."
54,210,NOT APPLICABLE,"210. NZ vocational school offers education programs for students to be trained in areas like electronics, food processing, tourism, and hospitality etc. It has received grant in aid from the local government. The objective is to have an intake of at least 40 students in each of these trades. In order to attract students, the school participated in an education fair. The teachers at the vocational school explained to prospective students about the courses offered and the way the organization works. You have been asked to assess the Value for Money of the schoolâ€™s participation in the education fair. Match the measure to the objective: i. Number of prospective students who visited the stall a. Economy ii. Ability of the teachers to communicate with the students about the courses and resolve their doubts b. Efficiency iii. Cost of the stall, brochures and other material c. Effectiveness","i- b, ii- a, iii- c","i- a, ii- b, iii- c","i- c, ii- b, iii- a","i- a, ii- c, iii- b",c,"(c) i- c, ii- b, iii- a Reason: Number of prospective students who visited the stall â€“ Effectiveness. More the number of students who visited the stall, more effective was the schoolâ€™s promotion in the education fair. Ability of the teachers to communicate with the students about the courses and resolve their doubts â€“ Efficiency. Teachers are the resources that the school has to promote the courses it is offering. Their ability to communicate with the students about the courses and to resolve their doubts indicates how efficiently the resource was utilized. Cost of the stall, brochures, and other material â€“ Economy. It is the main cost incurred in this promotional activity."
54,211,NOT APPLICABLE,"211. X Society offers accounting support to charitable organisations. Each employee works six chargeable hours a day on average, with the remaining portion of the workday being devoted to non-chargeable administrative tasks. A primary goal of X Society is to achieve a superior standard of service and client satisfaction. X Society has set a goal of ""cutting expenditure by 5%"" for the upcoming year.",Efficacy,Efficiency,Economy,Effectiveness,c,"(c) Economy Reason: Economy best assigns the goal of ""cutting expenditure by 5%"" to the value for money performance category."
54,212,NOT APPLICABLE,212. Which one of the following statements about internal performance reporting is true?,Always contain a mixture of financial and non-financial measurements,Can take any form that management chooses,Are required by an accounting standard to be based on the â€˜Balanced Scorecardâ€™ system,"Contain the same information as financial accounting statements, but they are produced monthly rather than annually",b,"(b) Can take any form that management chooses Reason: Internal performance reports can take any form that management chooses considering the need of organisation, as these are voluntary reports not statutory required."
54,213,NOT APPLICABLE,"213. Since performance report also includes reporting on non-financial measures, you are required to identify which of the following statements correct about the non-financial performance measures? i. Non-financial measures do not involve the calculation or recording of any numbers ii. The most appropriate non-financial measures vary, depending upon the nature of the organisation iii. Non-financial measures should correspond as far as possible with the aims of the organisation as a whole iv. The use of non-financial performance measures helps to address the deficiencies of measurements such as Return on Investment (ROI)","i, ii, and iii","ii, iii and iv","i, iii and iv","i, ii, and iv",b,"(b) ii, iii and iv Reason: Only statement (i) is incorrect rest all are correct. Non-financial qualitative information is likely to be as important as quantitative data, but it is more difficult to quantify and present in reports. Technically, qualitative information is referred to as a construct, which is an attribute that cannot be directly measured. To illustrate, Constructs include things like enthusiasm and empathy. Typically, an effort must be made to convert qualitative information into quantifiable information for communication, assessment, and comparison purposes. The conversion of construct into variable involves the calculation or recording of any numbers."
54,214,NOT APPLICABLE,214. What are the objectives of transfer pricing â€“,i and iv only,ii and iii only,iii and iv only,"i, ii, and iv",d,"(d) i, ii, and iv Reason: The correct answer is (d). Sub optimal utilization of resources can be avoided by using transfer pricing. This determines the level of output for the particular product or service. Decisions about inter divisional sales will then determine the scale of operations and investment. Transfer pricing is aimed at profit maximization for the company as a whole in line with its objectives. It is helps in evaluating the performance of individual divisions."
54,215,NOT APPLICABLE,"215. Which of the following are true about cost based transfer pricing?
i. It is based on the internal cost records of the company and is readily available ii. The basis for cost based transfer pricing can be more easily understood as compared to market based transfer pricing iii. Cost based transfer pricing is subjective iv. Managers of supplying division may find little incentive to lower the costs, this goes against goal congruence ",i and ii only,"i, ii and iv","i, ii and iii","All of i, ii, iii, and iv",d,"(d) All of i, ii, iii, and iv Reason: Internal cost records provide the information for calculating cost based transfer pricing. Since information is available completely within, the basis for the transfer price will be more easily understood as compared to market based transfer price. The interpretation of costs can be of many types like full costing, marginal costing, standard costing etc. Hence cost based transfer pricing is subjective. Since managers of supplying divisions are allowed to recoup the divisional cost by charging other divisions it services, there is little incentive for the manager to build efficiency in the cost structure. This goes against goal congruence."
54,216,NOT APPLICABLE,"216. Division A transfers good to Division B. Division A incurs marginal cost of $10 per unit and Division B incurs a marginal cost of $5 per unit. Division B sells the finished product externally at $20 per unit. If there is no external market for the intermediate product, what should be the minimum transfer price (in $) that Division A should charge to promote goal congruence?",10 per unit,15 per unit,20 per unit,Between 15 per unit and 20 per unit,a,"(a) 10 per unit Reason: Division A should be able to recover its marginal cost which is $10 per unit. Since there is no external market, there is no opportunity cost. The other figures are arbitrary."
54,217,NOT APPLICABLE,"217. Division A transfers good to Division B. Division A incurs marginal cost of ` 10 per unit and Division B incurs a marginal cost of $5 per unit. Division B sells the finished product externally at $20 per unit. If there is an external market for the intermediate product, what is the maximum price the Division B will be willing to pay to Division A for the intermediary product?",Marginal cost of Division A per unit,Net marginal revenue per unit,External buy-in price per unit,Lower of net marginal revenue per unit and the external buy in price per unit,d,"(d) Lower of net marginal revenue per unit and the external buy in price per unit Reason: Where there is an external market, Division B will be willing to pay (Division A) a maximum price calculated as â€“ lower of net marginal revenue per unit and the external buy in price per unit."
54,218,NOT APPLICABLE,218. Division A transfers good to Division B. Division A incurs marginal cost of $10 per unit and Division B incurs a marginal cost of $5 per unit. Division B sells the finished product externally at $20 per unit. What is the net marginal revenue per unit (in $) for the intermediate product?,10 per unit,15 per unit,20 per unit,Between 15 per unit and 20 per unit,b,(b) 15 per unit Reason: The net marginal revenue per unit is calculated as selling price per unit less the marginal cost of Division B = $20 per unit - $5 per unit = $ 15 per unit.
54,219,NOT APPLICABLE,"219. Division A transfers good to Division B. Division A incurs marginal cost of $10 per unit and Division B incurs a marginal cost of $5 per unit. Division B sells the finished product externally at $20 per unit. If Division B can procure the intermediate product at $14 per unit, what should be the maximum price (in $) that A can charge to remain competitive?",15 per unit,14 per unit,10 per unit,20 per unit,b,"(b) 14 per unit Reason: Division B will be willing to pay (Division A) a maximum price calculated as lower of net marginal revenue per unit and the external buy in price per unit. The net marginal revenue is $15 per unit while the external buy in price is $14 per unit. Hence, Division B will not be ready to pay more than the external price. So, Division A can charge maximum $14 per unit to remain competitive with the market."
54,220,NOT APPLICABLE,"220. Division A transfers good to Division B. Division A incurs marginal cost of $10 per unit and Division B incurs a marginal cost of $5 per unit. Division B sells the finished product externally at $20 per unit. If Division B can procure the intermediate product at $18 per unit, what should be the maximum price (in $) that A can charge to remain competitive?",15 per unit,10 per unit,20 per unit,18 per unit,a,"(a) 15 per unit Reason: Division B will be willing to pay (Division A) a maximum price calculated as lower of net marginal revenue per unit and the external buy in price per unit. The net marginal revenue is $15 per unit while the external buy in price is $18 per unit. Division B will hence be willing be ready only up to $15 per unit. If Division B pays beyond $15 per unit, it will result in a loss for the division."
54,221,NOT APPLICABLE,"221. Division A transfers good to Division B. Division A incurs marginal cost of $10 per unit and Division B incurs a marginal cost of $5 per unit. Division B sells the finished product externally at $20 per unit. If Division A can sell the intermediate product externally at $12 per unit, what should be range for transfer pricing (in $)? Assume Division A is operating at full capacity and the Division B can procure the part for $14 per unit.",$12 per unit to $14 per unit,$15 per unit to $20 per unit,$10 per unit to $15 per unit,$10 per unit to $12 per unit,a,"(a) $12 per unit to $14 per unit Reason: The correct answer is $12 per unit to $14 per unit. When there is an external market, Division A will charge the opportunity cost due to lost sales since it is operating at full capacity. The minimum price charge by Division A will be marginal cost per unit + opportunity cost per unit. Opportunity cost per unit = external selling price less marginal cost for the intermediate product = $12 per unit less $10 per unit = $ 2 per unit. Hence, the minimum price that Division A will charge = $12 per unit. Division B will be ready to pay a maximum of $14 per unit which is the lower of net marginal revenue and external market price. Therefore, the transfer price range will be from $12 per unit to $14 per unit."
54,222,NOT APPLICABLE,"222. A company has a division A producing three products called X, Y, Z. Each product can be sold in the open market in the following manner. Maximum external sales are X 800 units, Y 500 units, Z 300 units. Particulars X Y Z Selling price per unit ($) 96 92 80 Variable Cost of production in Division A ($) 33 24 28 Labour Hours required per unit in Division A 6 8 4 Product Y can be transferred to Division B, but the maximum quantity that might be required for transfer is 300 units of Y. Division B could buy similar product in the open market at a price of $45 per unit. When Division A has capacity of 13,000 hours, which of the following statements is true regarding the transfer price charged to Division B for sale of 300 units of Product Y?","Division A has 3,000 hours surplus capacity, the transfer price range will be from $24 per unit to $45 per unit","Division A has 3,000 hours deficit in capacity, the transfer price range will be from $24 per unit to $45 per unit",The transfer price charged by Division A to Division B can be more than $45 per unit,The transfer price charged by Division A to Division B can be less than $24 per unit,a,"(a) Division A has 3,000 hours surplus capacity, the transfer price range will be from $24 per unit to $45 per unit Reason: Division A has 3,000 hours surplus capacity, the transfer price range will be from $24 per unit to $45 per unit. Actual capacity of Division A is 13,000 hours while external sales require 10,000 hours. Hence, capacity surplus is 3,000 hours. Due to surplus capacity, Division A can meet Division Bâ€™s request without curtailing external sales. There is no opportunity cost on account of lost contribution. Minimum transfer price = Marginal Cost of Production per unit of Y = $24 per unit. Maximum transfer price = Lower of Net Marginal Revenue and the External Buy-in Price. The Maximum Transfer Price would be the External Procurement Price for Division B = $45 per unit. Note: Additional cost information related to Division B would be needed to calculate net marginal revenue."
54,223,NOT APPLICABLE,"223. Centurion Co. is leading manufacturer of pulp, board, paper, tissues etc. It operates a Pulp Division that manufactures Wood Pulp for use in production of various paper items. The following information are available: Selling Price ` 300 Less: Variable Expenses ` 225 Contribution ` 75 Less: Fixed Expenses (Allocated based on a capacity of 1,00,000 kgs per year) ` 40 Net Income ` 35 Centurion Co. has just acquired a small company that manufacturers paper cartons. This company will be treated as a division of Centurion with full profit responsibility. The newly formed Carton Division is currently purchasing 10,000 kgs of pulp per year from supplier at a cost of ` 300 per kg less a 10% quantity discount. Centurionâ€™s President is anxious that the Carton Division begins purchasing its pulp from the Pulp Division if an acceptable transfer price can be worked out. Pulp Division is operating at full capacity. It is in a position to sell all its produce to outside customers at ` 300 per kg. What will be the minimum acceptable transfer price (in ` ) for Pulp Division?",225 per kg,300 per kg,265 per kg,270 per kg,b,(b) 300 per kg Reason: The correct answer is ` 300 per kg. Since Pulp division operating at full capacity and is in a position to see its produce to outside customers it will have to factor for the contribution from lost sales. Pulp Division earns ` 75 per kg as contribution from each unit. Transfer price = Variable cost + contribution lost per unit = ` 225 + ` 75 = ` 300 per kg
54,224,NOT APPLICABLE,"224. Centurion Co. is leading manufacturer of pulp, board, paper, tissues etc. It operates a Pulp Division that manufactures Wood Pulp for use in production of various paper items. The following information are available: Selling Price ` 300 Less: Variable Expenses ` 225 Contribution ` 75 Less: Fixed Expenses (Allocated based on a capacity of 1,00,000 kgs per year) ` 40 Net Income ` 35 Centurion Co. has just acquired a small company that manufacturers paper cartons. This company will be treated as a division of Centurion with full profit responsibility. The newly formed Carton Division is currently purchasing 10,000 kgs of pulp per year from supplier at a cost of ` 300 per kg less a 10% quantity discount. Centurionâ€™s President is anxious that the Carton Division begins purchasing its pulp from the Pulp Division if an acceptable transfer price can be worked out. Pulp Division is operating at full capacity. It is in a position to sell all its produce to outside customers at ` 300 per kg. What will be the maximum acceptable transfer price (in ` ) for Carton Division?",225 per kg,300 per kg,265 per kg,270 per kg,d,(d) 270 per kg Reason: The correct answer is ` 270 per kg. Carton Division can purchase its requirement from a supplier at a cost of ` 300 per kg less a 10% quantity discount = ` 270 per kg. Carton Division will not be ready to pay any more to the Pulp Division.
54,225,NOT APPLICABLE,"225. Centurion Co. is leading manufacturer of pulp, board, paper, tissues etc. It operates a Pulp Division that manufactures Wood Pulp for use in production of various paper items. The following information are available: Selling Price ` 300 Less : Variable Expenses ` 225 Contribution ` 75 Less : Fixed Expenses (Allocated based on a capacity of 1,00,000 kgs per year) ` 40 Net Income ` 35 Centurion Co. has just acquired a small company that manufacturers paper cartons. This company will be treated as a division of Centurion with full profit responsibility. The newly formed Carton Division is currently purchasing 10,000 kgs of pulp per year from supplier at a cost of ` 300 per kg less a 10% quantity discount. Centurionâ€™s President is anxious that the Carton Division begins purchasing its pulp from the Pulp Division if an acceptable transfer price can be worked out. Assuming that Pulp Division is currently selling only 60,000 kg to outside customers at ` 300 per kg, what will be the minimum acceptable transfer price (in ` ) for Pulp Division?",225 per kg,300 per kg,265 per kg,270 per kg,a,"(a) 225 per kg Reason: The correct answer is ` 225 per kg. Pulp Division is selling only 60,000 kgs to external customers. Hence, there is excess capacity with the division that can fully cater to the requirement of 10,000 kgs of Carton Division. Hence, the minimum transfer price that should be acceptable to Pulp Division is the variable cost per unit ` 225 per kg. There is no contribution due to lost sales."
54,226,NOT APPLICABLE,"226. Centurion Co. is leading manufacturer of pulp, board, paper, tissues etc. It operates a Pulp Division that manufactures Wood Pulp for use in production of various paper items. The following information are available: Selling Price ` 300 Less: Variable Expenses ` 225 Contribution ` 75 Less: Fixed Expenses (Allocated based on a capacity of 1,00,000 kgs per year) ` 40 Net Income ` 35 Centurion Co. has just acquired a small company that manufacturers paper cartons. This company will be treated as a division of Centurion with full profit responsibility. The newly formed Carton Division is currently purchasing 10,000 kgs of pulp per year from supplier at a cost of ` 300 per kg less a 10% quantity discount. Centurionâ€™s President is anxious that the Carton Division begins purchasing its pulp from the Pulp Division if an acceptable transfer price can be worked out. Assuming that Pulp Division is currently selling only 60,000 kg to outside customers at ` 300 per kg, what will be the minimum transfer price (in ` ) be acceptable to Carton Division?",less than 270 per kg,more than 270 per kg,less than 300 per kg,more than 300 per kg,a,(a) less than 270 per kg Reason: The correct answer is less than ` 270 per kg. Minimum transfer price of Pulp Division ` 225 per kg and the external buy in price of Carton Division is ` 270 per kg.
